date	page	views	visitors	avg_time_sec
2024-04-13	about	168	112	34
2024-04-13	contact	97	54	58
2024-04-13	faq	105	83	67
2024-04-13	category_gaming	547	350	76
2024-04-13	category_electronics	490	404	63
2024-04-13	landing_campaign	284	124	67
2024-04-14	home	3591	2767	96
2024-04-14	product_page	910	780	29
2024-04-14	blog_post	534	293	108
2024-04-14	pricing	221	129	51
2024-04-14	about	184	141	69
2024-04-14	contact	105	44	75
2024-04-14	faq	128	106	40
2024-04-14	category_gaming	460	309	72
2024-04-14	category_electronics	549	361	78
2024-04-14	landing_campaign	232	198	61
2024-04-15	home	5872	4822	37
2024-04-15	product_page	1421	698	56
2024-04-15	blog_post	982	487	138
2024-04-15	pricing	597	428	55
2024-04-15	about	261	172	57
2024-04-15	contact	102	87	60
2024-04-15	faq	175	140	40
2024-04-15	category_gaming	706	367	37
2024-04-15	category_electronics	852	705	83
2024-04-15	landing_campaign	360	274	71
2024-04-16	home	3891	2817	73
2024-04-16	product_page	1347	750	72
2024-04-16	blog_post	760	331	89
2024-04-16	pricing	179	124	43
2024-04-16	about	275	230	36
2024-04-16	contact	116	48	68
2024-04-16	faq	149	70	53
2024-04-16	category_gaming	700	524	73
2024-04-16	category_electronics	864	726	68
2024-04-16	landing_campaign	342	299	67
2024-04-17	home	5482	4061	62
2024-04-17	product_page	1508	884	64
2024-04-17	blog_post	894	506	120
2024-04-17	pricing	463	374	49
2024-04-17	about	235	117	38
2024-04-17	contact	115	50	44
2024-04-17	faq	161	72	61
2024-04-17	category_gaming	919	380	78
2024-04-17	category_electronics	949	722	63
2024-04-17	landing_campaign	358	263	44
2024-04-18	home	6233	4467	70
2024-04-18	product_page	1592	1164	68
2024-04-18	blog_post	772	655	97
2024-04-18	pricing	462	414	60
2024-04-18	about	211	131	72
2024-04-18	contact	95	58	46
2024-04-18	faq	211	170	39
2024-04-18	category_gaming	590	432	49
2024-04-18	category_electronics	888	362	64
2024-04-18	landing_campaign	349	248	77
2024-04-19	home	5637	2895	47
2024-04-19	product_page	1388	1119	34
2024-04-19	blog_post	999	669	142
2024-04-19	pricing	489	332	59
2024-04-19	about	201	141	48
2024-04-19	contact	111	90	60
2024-04-19	faq	198	86	78
2024-04-19	category_gaming	750	623	57
2024-04-19	category_electronics	711	444	52
2024-04-19	landing_campaign	416	367	43
2024-04-20	home	3517	2985	57
2024-04-20	product_page	984	491	62
2024-04-20	blog_post	613	383	111
2024-04-20	pricing	320	259	58
2024-04-20	about	131	100	66
2024-04-20	contact	70	60	84
2024-04-20	faq	106	45	48
2024-04-20	category_gaming	496	276	78
2024-04-20	category_electronics	523	273	41
2024-04-20	landing_campaign	250	164	54
2024-04-21	home	1190	277	26
2024-04-21	product_page	317	66	58
2024-04-21	blog_post	207	87	120
2024-04-21	pricing	81	19	58
2024-04-21	about	60	21	68
2024-04-21	contact	28	10	67
2024-04-21	faq	28	10	63
2024-04-21	category_gaming	108	40	56
2024-04-21	category_electronics	185	42	62
2024-04-21	landing_campaign	61	24	70
2024-04-22	home	6004	4776	49
2024-04-22	product_page	1468	1211	58
2024-04-22	blog_post	776	655	105
2024-04-22	pricing	636	283	37
2024-04-22	about	178	118	44
2024-04-22	contact	137	64	75
2024-04-22	faq	187	157	74
2024-04-22	category_gaming	789	657	58
2024-04-22	category_electronics	559	484	44
2024-04-22	landing_campaign	364	290	62
2024-04-23	home	4972	2713	63
2024-04-23	product_page	1439	1103	51
2024-04-23	blog_post	783	496	104
2024-04-23	pricing	519	415	53
2024-04-23	about	186	122	77
2024-04-23	contact	81	66	49
2024-04-23	faq	205	92	59
2024-04-23	category_gaming	721	476	99
2024-04-23	category_electronics	891	394	46
2024-04-23	landing_campaign	436	373	87
2024-04-24	home	4788	3286	61
2024-04-24	product_page	1385	612	52
2024-04-24	blog_post	1025	778	119
2024-04-24	pricing	509	211	64
2024-04-24	about	239	160	79
2024-04-24	contact	108	73	74
2024-04-24	faq	132	90	75
2024-04-24	category_gaming	633	371	53
2024-04-24	category_electronics	848	533	63
2024-04-24	landing_campaign	305	259	64
2024-04-25	home	7004	5583	65
2024-04-25	product_page	1424	1253	34
2024-04-25	blog_post	958	844	111
2024-04-25	pricing	513	444	53
2024-04-25	about	201	113	71
2024-04-25	contact	121	69	75
2024-04-25	faq	175	133	56
2024-04-25	category_gaming	715	582	66
2024-04-25	category_electronics	893	547	80
2024-04-25	landing_campaign	359	215	70
2024-04-26	home	5554	3731	52
2024-04-26	product_page	1195	793	49
2024-04-26	blog_post	984	631	112
2024-04-26	pricing	383	215	63
2024-04-26	about	274	215	54
2024-04-26	contact	124	64	40
2024-04-26	faq	218	174	68
2024-04-26	category_gaming	791	695	76
2024-04-26	category_electronics	1013	835	78
2024-04-26	landing_campaign	407	210	73
2024-04-27	home	3260	2128	54
2024-04-27	product_page	933	658	59
2024-04-27	blog_post	555	452	136
2024-04-27	pricing	377	206	73
2024-04-27	about	202	140	71
2024-04-27	contact	76	67	60
2024-04-27	faq	106	65	71
2024-04-27	category_gaming	421	234	84
2024-04-27	category_electronics	589	522	67
2024-04-27	landing_campaign	210	116	92
2024-04-28	home	3447	2084	50
2024-04-28	product_page	847	642	52
2024-04-28	blog_post	558	264	88
2024-04-28	pricing	266	177	56
2024-04-28	about	156	106	57
2024-04-28	contact	70	41	84
2024-04-28	faq	116	76	46
2024-04-28	category_gaming	577	470	56
2024-04-28	category_electronics	488	346	66
2024-04-28	landing_campaign	238	140	52
2024-04-29	home	4403	1828	78
2024-04-29	product_page	1549	1081	61
2024-04-29	blog_post	1110	735	124
2024-04-29	pricing	472	333	47
2024-04-29	about	261	204	71
2024-04-29	contact	95	57	69
2024-04-29	faq	174	96	47
2024-04-29	category_gaming	694	487	36
2024-04-29	category_electronics	850	521	41
2024-04-29	landing_campaign	384	303	31
2024-04-30	home	6277	4897	71
2024-04-30	product_page	1675	993	50
2024-04-30	blog_post	982	549	93
2024-04-30	pricing	441	365	19
2024-04-30	about	153	80	65
2024-04-30	contact	122	94	21
2024-04-30	faq	165	97	54
2024-04-30	category_gaming	561	446	35
2024-04-30	category_electronics	809	575	29
2024-04-30	landing_campaign	385	259	45
2024-05-01	home	7064	3685	56
2024-05-01	product_page	1444	1017	74
2024-05-01	blog_post	964	675	123
2024-05-01	pricing	441	297	83
2024-05-01	about	251	100	52
2024-05-01	contact	128	89	35
2024-05-01	faq	177	115	83
2024-05-01	category_gaming	704	495	86
2024-05-01	category_electronics	796	471	72
2024-05-01	landing_campaign	353	283	52
2024-05-02	home	4384	3476	65
2024-05-02	product_page	1606	1132	46
2024-05-02	blog_post	1068	850	136
2024-05-02	pricing	444	323	35
2024-05-02	about	298	213	51
2024-05-02	contact	122	92	54
2024-05-02	faq	150	80	66
2024-05-02	category_gaming	544	279	48
2024-05-02	category_electronics	887	605	77
2024-05-02	landing_campaign	354	175	59
2024-05-03	home	4842	2430	69
2024-05-03	product_page	1168	943	73
2024-05-03	blog_post	896	791	86
2024-05-03	pricing	527	409	45
2024-05-03	about	235	135	37
2024-05-03	contact	128	81	79
2024-05-03	faq	157	121	71
2024-05-03	category_gaming	658	586	80
2024-05-03	category_electronics	1009	484	40
2024-05-03	landing_campaign	392	288	70
2024-05-04	home	3865	1759	31
2024-05-04	product_page	712	409	57
2024-05-04	blog_post	582	255	111
2024-05-04	pricing	316	189	72
2024-05-04	about	209	179	69
2024-05-04	contact	71	63	46
2024-05-04	faq	114	54	59
2024-05-04	category_gaming	497	446	57
2024-05-04	category_electronics	514	226	61
2024-05-04	landing_campaign	146	102	52
2024-05-05	home	4342	2897	58
2024-05-05	product_page	1030	487	64
2024-05-05	blog_post	593	278	116
2024-05-05	pricing	218	133	62
2024-05-05	about	135	75	61
2024-05-05	contact	86	51	60
2024-05-05	faq	114	53	50
2024-05-05	category_gaming	511	221	40
2024-05-05	category_electronics	738	450	48
2024-05-05	landing_campaign	279	157	51
2024-05-06	home	3788	2163	52
2024-05-06	product_page	1404	1186	58
2024-05-06	blog_post	824	573	126
2024-05-06	pricing	493	233	69
2024-05-06	about	221	138	71
2024-05-06	contact	138	119	61
2024-05-06	faq	179	114	33
2024-05-06	category_gaming	654	567	96
2024-05-06	category_electronics	724	622	46
2024-05-06	landing_campaign	362	268	49
2024-05-07	home	7594	3693	60
2024-05-07	product_page	1258	846	57
2024-05-07	blog_post	1003	771	122
2024-05-07	pricing	523	334	61
2024-05-07	about	307	185	79
2024-05-07	contact	110	74	66
2024-05-07	faq	189	159	64
2024-05-07	category_gaming	941	561	62
2024-05-07	category_electronics	934	808	58
2024-05-07	landing_campaign	368	290	26
2024-05-08	home	6007	3771	60
2024-05-08	product_page	1605	1038	70
2024-05-08	blog_post	961	582	137
2024-05-08	pricing	453	347	46
2024-05-08	about	229	132	63
2024-05-08	contact	125	110	47
2024-05-08	faq	210	142	83
2024-05-08	category_gaming	730	511	53
2024-05-08	category_electronics	911	721	64
2024-05-08	landing_campaign	354	160	62
2024-05-09	home	7166	2965	56
2024-05-09	product_page	1413	825	86
2024-05-09	blog_post	983	550	112
2024-05-09	pricing	528	358	40
2024-05-09	about	283	151	39
2024-05-09	contact	106	50	70
2024-05-09	faq	195	95	74
2024-05-09	category_gaming	632	460	76
2024-05-09	category_electronics	825	337	43
2024-05-09	landing_campaign	315	200	57
2024-05-10	home	4568	1930	28
2024-05-10	product_page	1684	984	49
2024-05-10	blog_post	819	500	141
2024-05-10	pricing	513	233	61
2024-05-10	about	238	208	54
2024-05-10	contact	117	74	64
2024-05-10	faq	196	140	90
2024-05-10	category_gaming	744	482	68
2024-05-10	category_electronics	1088	683	51
2024-05-10	landing_campaign	334	162	59
2024-05-11	home	4697	2533	59
2024-05-11	product_page	639	289	64
2024-05-11	blog_post	646	370	114
2024-05-11	pricing	332	271	37
2024-05-11	about	171	73	46
2024-05-11	contact	78	48	73
2024-05-11	faq	102	66	65
2024-05-11	category_gaming	573	392	104
2024-05-11	category_electronics	496	339	65
2024-05-11	landing_campaign	299	132	70
2024-05-12	home	3079	2012	72
2024-05-12	product_page	1045	480	74
2024-05-12	blog_post	666	318	121
2024-05-12	pricing	334	262	71
2024-05-12	about	133	113	44
2024-05-12	contact	71	49	57
2024-05-12	faq	122	87	55
2024-05-12	category_gaming	491	223	65
2024-05-12	category_electronics	657	399	51
2024-05-12	landing_campaign	257	171	66
2024-05-13	home	5053	2887	40
2024-05-13	product_page	1168	822	48
2024-05-13	blog_post	898	443	129
2024-05-13	pricing	505	437	70
2024-05-13	about	227	152	56
2024-05-13	contact	110	76	95
2024-05-13	faq	174	126	40
2024-05-13	category_gaming	899	562	49
2024-05-13	category_electronics	669	405	44
2024-05-13	landing_campaign	330	139	74
2024-05-14	home	5598	4306	46
2024-05-14	product_page	1542	937	34
2024-05-14	blog_post	892	680	108
2024-05-14	pricing	405	195	64
2024-05-14	about	274	157	67
2024-05-14	contact	96	53	65
2024-05-14	faq	208	156	54
2024-05-14	category_gaming	648	319	72
2024-05-14	category_electronics	982	431	48
2024-05-14	landing_campaign	254	103	86
2024-05-15	home	5189	2365	45
2024-05-15	product_page	1132	609	70
2024-05-15	blog_post	929	553	134
2024-05-15	pricing	502	207	63
2024-05-15	about	311	173	44
2024-05-15	contact	92	69	56
2024-05-15	faq	150	125	46
2024-05-15	category_gaming	778	359	37
2024-05-15	category_electronics	1102	908	52
2024-05-15	landing_campaign	387	200	51
2024-05-16	home	5246	2399	87
2024-05-16	product_page	1213	592	70
2024-05-16	blog_post	1134	586	100
2024-05-16	pricing	290	149	44
2024-05-16	about	231	183	50
2024-05-16	contact	130	52	66
2024-05-16	faq	174	155	63
2024-05-16	category_gaming	685	395	35
2024-05-16	category_electronics	947	732	53
2024-05-16	landing_campaign	306	274	58
2024-05-17	home	7484	4515	67
2024-05-17	product_page	1554	750	61
2024-05-17	blog_post	829	659	112
2024-05-17	pricing	479	288	31
2024-05-17	about	254	131	84
2024-05-17	contact	116	70	34
2024-05-17	faq	200	128	50
2024-05-17	category_gaming	591	394	68
2024-05-17	category_electronics	858	678	30
2024-05-17	landing_campaign	317	236	78
2024-05-18	home	4014	1903	68
2024-05-18	product_page	844	705	64
2024-05-18	blog_post	402	172	125
2024-05-18	pricing	351	144	56
2024-05-18	about	174	103	59
2024-05-18	contact	99	62	34
2024-05-18	faq	130	58	62
2024-05-18	category_gaming	431	346	41
2024-05-18	category_electronics	596	254	54
2024-05-18	landing_campaign	238	173	70
2024-05-19	home	4652	2248	51
2024-05-19	product_page	923	763	51
2024-05-19	blog_post	637	437	144
2024-05-19	pricing	342	216	77
2024-05-19	about	126	89	81
2024-05-19	contact	56	30	80
2024-05-19	faq	143	87	31
2024-05-19	category_gaming	532	354	48
2024-05-19	category_electronics	533	449	50
2024-05-19	landing_campaign	207	179	77
2024-05-20	home	4155	2781	46
2024-05-20	product_page	1511	907	66
2024-05-20	blog_post	781	330	116
2024-05-20	pricing	430	329	62
2024-05-20	about	185	123	62
2024-05-20	contact	113	90	40
2024-05-20	faq	145	110	58
2024-05-20	category_gaming	768	491	48
2024-05-20	category_electronics	966	728	57
2024-05-20	landing_campaign	443	314	65
2024-05-21	home	6584	4911	73
2024-05-21	product_page	1514	910	76
2024-05-21	blog_post	1195	1001	116
2024-05-21	pricing	408	353	41
2024-05-21	about	191	139	64
2024-05-21	contact	103	86	70
2024-05-21	faq	202	114	60
2024-05-21	category_gaming	701	374	49
2024-05-21	category_electronics	908	568	65
2024-05-21	landing_campaign	383	289	66
2024-05-22	home	7946	5961	62
2024-05-22	product_page	1571	1374	50
2024-05-22	blog_post	1204	925	115
2024-05-22	pricing	511	429	90
2024-05-22	about	210	172	58
2024-05-22	contact	133	62	66
2024-05-22	faq	185	150	54
2024-05-22	category_gaming	630	462	66
2024-05-22	category_electronics	800	485	74
2024-05-22	landing_campaign	309	261	58
2024-05-23	home	7210	3614	67
2024-05-23	product_page	1663	1414	80
2024-05-23	blog_post	717	307	141
2024-05-23	pricing	388	245	78
2024-05-23	about	256	208	63
2024-05-23	contact	79	41	45
2024-05-23	faq	153	135	55
2024-05-23	category_gaming	596	343	63
2024-05-23	category_electronics	1031	430	96
2024-05-23	landing_campaign	296	124	63
2024-05-24	home	7181	3273	38
2024-05-24	product_page	1249	599	34
2024-05-24	blog_post	818	346	120
2024-05-24	pricing	354	158	61
2024-05-24	about	263	200	57
2024-05-24	contact	121	107	63
2024-05-24	faq	191	111	80
2024-05-24	category_gaming	764	685	45
2024-05-24	category_electronics	1040	673	56
2024-05-24	landing_campaign	249	162	37
2024-05-25	home	1636	1853	49
2024-05-25	product_page	312	358	66
2024-05-25	blog_post	175	181	103
2024-05-25	pricing	104	82	58
2024-05-25	about	46	44	77
2024-05-25	contact	32	36	72
2024-05-25	faq	33	24	56
2024-05-25	category_gaming	205	112	51
2024-05-25	category_electronics	220	219	49
2024-05-25	landing_campaign	91	97	68
2024-05-26	home	3558	3173	87
2024-05-26	product_page	747	408	64
2024-05-26	blog_post	672	328	123
2024-05-26	pricing	302	177	66
2024-05-26	about	126	105	77
2024-05-26	contact	70	31	46
2024-05-26	faq	143	73	43
2024-05-26	category_gaming	501	340	37
2024-05-26	category_electronics	610	448	71
2024-05-26	landing_campaign	269	191	58
2024-05-27	home	5786	3968	55
2024-05-27	product_page	1494	1184	85
2024-05-27	blog_post	821	350	111
2024-05-27	pricing	595	335	70
2024-05-27	about	215	96	62
2024-05-27	contact	101	74	81
2024-05-27	faq	183	88	63
2024-05-27	category_gaming	889	699	58
2024-05-27	category_electronics	739	366	70
2024-05-27	landing_campaign	433	242	68
2024-05-28	home	6152	3382	51
2024-05-28	product_page	1357	756	56
2024-05-28	blog_post	695	285	137
2024-05-28	pricing	450	328	51
2024-05-28	about	240	110	46
2024-05-28	contact	107	46	52
2024-05-28	faq	165	134	90
2024-05-28	category_gaming	816	451	48
2024-05-28	category_electronics	619	272	48
2024-05-28	landing_campaign	356	282	70
2024-05-29	home	6049	2690	91
2024-05-29	product_page	1199	728	66
2024-05-29	blog_post	1118	830	128
2024-05-29	pricing	407	233	66
2024-05-29	about	233	193	46
2024-05-29	contact	106	94	61
2024-05-29	faq	171	147	62
2024-05-29	category_gaming	480	302	47
2024-05-29	category_electronics	881	378	74
2024-05-29	landing_campaign	391	193	79
2024-05-30	home	6004	3661	58
2024-05-30	product_page	1423	1086	92
2024-05-30	blog_post	681	396	117
2024-05-30	pricing	463	234	77
2024-05-30	about	204	105	67
2024-05-30	contact	135	70	70
2024-05-30	faq	153	106	43
2024-05-30	category_gaming	819	532	70
2024-05-30	category_electronics	702	417	30
2024-05-30	landing_campaign	326	219	40
2024-05-31	home	5304	4270	94
2024-05-31	product_page	1417	1172	83
2024-05-31	blog_post	1053	924	130
2024-05-31	pricing	406	342	46
2024-05-31	about	241	113	51
2024-05-31	contact	96	44	60
2024-05-31	faq	155	87	55
2024-05-31	category_gaming	584	478	41
2024-05-31	category_electronics	988	709	74
2024-05-31	landing_campaign	445	322	74
2024-06-01	home	4024	2370	68
2024-06-01	product_page	981	398	83
2024-06-01	blog_post	726	350	133
2024-06-01	pricing	271	190	58
2024-06-01	about	124	100	41
2024-06-01	contact	83	57	60
2024-06-01	faq	141	90	36
2024-06-01	category_gaming	474	386	61
2024-06-01	category_electronics	491	343	62
2024-06-01	landing_campaign	202	120	70
2024-06-02	home	2990	1756	79
2024-06-02	product_page	1071	433	72
2024-06-02	blog_post	766	479	95
2024-06-02	pricing	301	143	81
2024-06-02	about	142	80	66
2024-06-02	contact	63	39	56
2024-06-02	faq	123	90	42
2024-06-02	category_gaming	439	320	50
2024-06-02	category_electronics	554	257	10
2024-06-02	landing_campaign	256	119	78
2024-06-03	home	7055	4826	52
2024-06-03	product_page	1381	719	47
2024-06-03	blog_post	1136	702	120
2024-06-03	pricing	542	372	57
2024-06-03	about	181	127	66
2024-06-03	contact	86	76	80
2024-06-03	faq	188	125	67
2024-06-03	category_gaming	575	317	57
2024-06-03	category_electronics	807	678	82
2024-06-03	landing_campaign	361	261	42
2024-06-04	home	6898	6172	60
2024-06-04	product_page	1523	892	48
2024-06-04	blog_post	870	621	143
2024-06-04	pricing	499	334	82
2024-06-04	about	233	156	47
2024-06-04	contact	136	116	58
2024-06-04	faq	168	127	77
2024-06-04	category_gaming	570	325	51
2024-06-04	category_electronics	813	512	52
2024-06-04	landing_campaign	354	301	63
2024-06-05	home	5401	3561	51
2024-06-05	product_page	1375	701	61
2024-06-05	blog_post	674	509	112
2024-06-05	pricing	390	330	60
2024-06-05	about	277	218	46
2024-06-05	contact	119	84	68
2024-06-05	faq	213	134	42
2024-06-05	category_gaming	841	357	57
2024-06-05	category_electronics	430	249	91
2024-06-05	landing_campaign	451	391	72
2024-06-06	home	6558	3006	78
2024-06-06	product_page	1229	1033	54
2024-06-06	blog_post	1079	783	132
2024-06-06	pricing	394	222	60
2024-06-06	about	255	122	49
2024-06-06	contact	138	86	76
2024-06-06	faq	169	94	48
2024-06-06	category_gaming	648	527	65
2024-06-06	category_electronics	752	571	68
2024-06-06	landing_campaign	423	209	72
2024-06-07	home	5580	3252	50
2024-06-07	product_page	1583	1365	72
2024-06-07	blog_post	805	456	134
2024-06-07	pricing	412	297	61
2024-06-07	about	279	227	38
2024-06-07	contact	134	67	60
2024-06-07	faq	139	109	84
2024-06-07	category_gaming	706	604	97
2024-06-07	category_electronics	678	477	51
2024-06-07	landing_campaign	306	196	90
2024-06-08	home	3872	3437	55
2024-06-08	product_page	1019	562	63
2024-06-08	blog_post	724	396	134
2024-06-08	pricing	421	269	72
2024-06-08	about	168	138	65
2024-06-08	contact	79	46	81
2024-06-08	faq	119	62	79
2024-06-08	category_gaming	396	295	60
2024-06-08	category_electronics	457	401	47
2024-06-08	landing_campaign	264	187	69
2024-06-09	home	4289	2999	69
